Upfront_charges,Interest_rate_spread,credit_type,rate_of_interest,dtir1
8443.01,-0.2964,3,3.5,49.0
2596.45,0.4416556604868295,3,3.99,49.0
4434.46,0.3241,3,3.875,48.0
4039.13,0.974,2,3.75,20.0
3094.83,0.5004,2,3.75,40.0
295.0,0.0545,0,3.875,14.0
2596.45,0.4416556604868295,3,3.99,34.0
30.61,-0.4567,2,3.25,31.0
2596.45,0.4416556604868295,3,3.99,56.0
0.0,0.5143,2,4.99,49.0
4900.0,0.3117,3,4.56,30.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,0.1093,3,3.625,40.0
6580.14,0.2572,3,3.875,35.0
2201.62,-0.6337,2,2.99,37.73293242017198
2596.45,0.4416556604868295,0,3.99,61.0
0.0,0.7355,0,4.5,32.0
2556.25,0.7474,3,4.75,42.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1597.5,0.8103,2,4.56,48.0
2965.23,0.2813,0,4.25,30.0
0.0,0.1482,3,4.0,28.0
7366.82,-0.0085,3,3.5,32.0
0.0,0.3143,3,4.75,30.0
1150.0,0.1952,3,4.625,27.0
0.0,-0.3084,0,3.25,37.73293242017198
0.0,0.292,0,3.99,37.73293242017198
0.0,-0.0016,2,4.25,31.0
8072.41,-0.2123,3,2.75,45.0
4975.7,0.1547,2,3.75,40.0
7146.88,-0.0968,3,3.375,49.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2113.15,0.5036,3,3.875,60.0
2796.68,0.4134,3,3.99,35.0
2954.38,0.9607,3,4.125,16.0
0.0,-0.2348,2,3.375,37.73293242017198
2396.88,1.2002,2,4.875,42.0
4500.0,-0.1527,0,3.5,49.0
0.0,-0.5358,3,3.25,37.73293242017198
3093.75,0.7146,2,4.75,17.0
6110.0,1.4833,2,4.625,44.0
650.0,0.5401,2,4.625,45.0
7305.0,-0.1583,3,3.875,33.0
2596.45,0.4416556604868295,2,3.99,37.0
4300.0,0.4344,0,4.625,38.0
1295.0,0.498,3,4.5,34.0
1271.6,0.8844,0,4.875,41.0
1250.0,-0.113,0,3.625,49.0
2077.5,1.1379,3,4.5,35.0
2201.11,0.5643,3,4.5,46.0
4014.26,-0.24,3,3.375,37.0
1301.84,0.049,3,3.625,41.0
768.12,0.57,2,4.99,48.0
1190.0,-0.1491,3,3.5,44.0
3062.68,0.631,2,4.375,48.0
1622.28,0.8081,3,4.375,34.0
3486.0,0.0554,0,4.375,33.0
2453.16,0.256,3,3.99,37.0
2723.93,0.0198,3,3.875,36.0
12677.75,-0.203,2,3.99,56.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3832.48,0.1084,2,3.75,28.0
2046.12,0.2345,2,4.0,20.0
14513.3,0.6052,3,3.99,44.0
3481.19,0.9723,3,4.375,54.0
2596.45,0.9641,3,3.99,37.73293242017198
622.25,-0.2353,0,3.375,37.73293242017198
1133.3,-0.1708,2,3.625,45.0
2596.45,0.4416556604868295,2,3.99,36.0
11285.0,-0.2701,2,3.125,37.0
2596.45,0.4416556604868295,2,3.99,21.0
159.42,-0.4574,3,3.25,37.73293242017198
6872.8,0.0861,0,4.25,48.0
8330.0,0.4232,3,3.875,31.0
0.0,-0.148,2,3.99,52.0
9.26,0.6034,2,3.625,37.73293242017198
4134.5,0.9459,2,4.375,36.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2888.97,0.4637,2,3.99,54.0
936.0,-0.0247,3,3.0,46.0
750.12,0.5016,2,4.25,37.0
2830.0,0.8431,2,4.99,44.0
459.0,0.353,0,4.25,60.0
0.0,1.5945,0,4.75,51.0
3977.5,0.1186,0,4.375,29.0
0.0,0.222,0,3.99,37.0
2596.45,0.4416556604868295,3,3.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,2,3.99,40.0
2596.45,0.4416556604868295,2,3.99,19.0
5966.25,0.4012,2,3.75,47.0
7906.25,0.073,2,3.5,37.0
2596.45,0.4416556604868295,2,3.99,45.0
0.0,0.187,3,4.625,30.0
1237.19,0.8495,0,3.875,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,3,3.99,61.0
10666.25,0.4776,0,3.875,32.0
0.0,0.277,3,4.375,43.0
2596.45,1.4104,0,5.125,42.0
3366.0,1.1476,0,3.875,20.0
1080.5,1.5345,3,5.25,56.0
1703.5,1.0488,0,5.25,37.0
0.0,0.1541,2,4.0,5.0
0.0,-0.108,2,4.0,5.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3389.6,0.2204,2,3.75,36.0
1300.0,-0.2543,0,3.875,47.0
0.0,-0.103,0,4.375,28.0
6853.5,0.6213,2,4.5,27.0
0.0,0.7093,3,5.25,37.0
0.0,0.1901,3,3.75,22.0
7656.45,0.0317,3,3.375,29.0
2596.45,0.4416556604868295,2,3.99,31.0
7125.0,-0.1534,3,4.375,36.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
10943.75,0.4241,0,4.375,35.0
1332.88,0.0968,2,3.625,20.0
3022.0,0.457,3,4.875,38.0
4990.0,0.4835,3,4.56,41.0
4156.51,0.7483,3,3.5,51.0
9583.54,-0.0638,3,3.25,39.0
0.0,1.8132,2,5.25,50.0
3250.0,1.0636,3,4.375,24.0
0.0,0.0099,0,3.69,48.0
2596.45,0.4416556604868295,2,3.99,44.0
0.0,0.1844,2,4.0,27.0
350.0,0.1436,2,2.99,37.73293242017198
4970.0,0.5236,0,3.99,42.0
2596.45,0.4416556604868295,3,3.99,51.0
5927.34,-0.5542,2,3.125,37.73293242017198
2400.0,0.4986,2,4.56,37.0
6375.0,0.3678,0,4.125,56.0
12460.0,0.3201,0,3.625,34.0
3087.5,0.9437,3,3.99,43.0
1866.3,0.7461,0,4.5,11.0
3000.0,0.4706,2,4.0,24.0
2596.45,0.4416556604868295,2,3.99,47.0
2596.45,0.4416556604868295,0,3.99,25.0
1250.0,0.8329,2,4.5,29.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2149.6,1.0701,3,5.125,23.0
3123.63,0.8229,3,4.125,44.0
0.0,0.7445,0,3.625,37.73293242017198
0.0,0.6148,2,3.99,30.0
4513.51,0.0401,2,3.75,36.0
0.0,-0.4303,2,3.875,25.0
3170.0,0.7508,2,3.75,28.0
0.0,0.0852,2,3.75,37.0
1193.0,1.0891,0,4.5,30.0
2596.45,0.4416556604868295,3,3.99,25.0
3337.5,0.4947,3,3.99,49.0
2596.45,0.252,3,4.5,48.0
2596.45,0.4416556604868295,2,3.99,30.0
1670.0,0.023,2,4.375,44.0
6900.0,0.5271,2,4.875,48.0
648.04,0.5808,0,3.375,40.0
3088.25,1.0365,2,4.375,36.0
2596.45,0.4416556604868295,3,3.99,24.0
3550.0,1.0391,0,4.375,44.0
4908.75,0.6555,2,4.875,42.0
2596.45,0.4416556604868295,0,3.99,37.0
2596.45,0.4416556604868295,0,3.99,52.0
2006.72,0.803,2,4.5,36.0
5580.0,0.2413,3,3.75,40.0
7100.0,1.3398,2,4.875,41.0
1604.0,-0.05,0,3.5,40.0
0.0,0.0509,2,4.375,31.0
0.0,0.4905,2,4.125,41.0
6632.31,0.7399,2,4.99,42.0
2596.45,0.4416556604868295,2,3.99,48.0
2596.45,0.4416556604868295,3,3.99,49.0
5433.75,0.2396,2,3.875,30.0
1025.2,0.265,2,3.75,57.0
2596.45,0.4981,3,3.375,40.0
0.0,0.0275,0,3.625,37.73293242017198
4762.94,0.166,0,3.625,49.0
2955.0,0.1776,3,3.875,44.0
14540.75,0.1458,3,3.375,38.0
3170.0,0.659,0,3.75,31.0
3250.0,1.2232,3,3.75,36.0
26.51,0.3074,3,3.625,45.0
1365.75,1.0102,0,4.5,24.0
0.0,0.427,0,4.125,48.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,0.442,3,4.99,38.0
7232.0,0.4553,0,4.375,36.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1291.8,-0.1656,3,3.0,18.0
7051.39,-0.2606,2,3.875,36.0
952.15,-0.1136,2,3.625,48.0
2596.45,0.4416556604868295,2,3.99,32.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2690.0,0.5927,2,4.99,47.0
2596.45,0.4416556604868295,3,3.99,39.0
0.0,0.0953,0,2.875,37.73293242017198
710.45,0.8614,0,4.99,48.0
2612.14,0.3137,0,3.99,41.0
5004.99,1.3697,0,3.875,38.0
2596.45,0.4416556604868295,0,3.99,7.0
5772.26,0.2707,2,2.99,33.0
2596.45,0.4416556604868295,2,3.99,44.0
894.35,-0.2759,0,3.375,37.73293242017198
2026.65,0.0671,3,3.625,42.0
4843.5,0.1523,2,4.375,41.0
0.0,-0.073,2,3.625,32.0
1151.32,0.6684,0,4.25,28.0
1504.23,0.5624,3,3.99,29.0
0.0,-0.1782,0,4.25,44.0
3945.57,0.9762,0,3.875,42.0
11594.38,0.3561,2,3.75,31.0
5551.38,0.4978,3,3.99,22.0
795.0,0.4526,3,3.99,49.0
2596.45,0.4416556604868295,0,3.99,30.0
2163.96,0.2752,0,3.99,27.0
2678.68,-0.8104,3,2.75,37.73293242017198
2596.45,-0.2599,3,3.375,11.0
2596.45,0.4416556604868295,2,3.99,8.0
4167.0,0.2918,0,3.875,40.0
2596.45,0.4416556604868295,0,3.99,37.0
1385.04,0.1272,0,3.875,32.0
1638.66,0.9089,3,4.99,46.0
2596.45,0.4416556604868295,3,3.99,46.0
1250.0,0.1041,0,3.875,38.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
6442.25,1.1469,3,3.99,53.0
7624.28,-0.3202,3,3.25,42.0
3776.39,-0.8637,0,2.75,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3000.0,-0.1952,2,3.5,46.0
1775.0,0.7685,0,4.99,31.0
3865.38,1.0635,3,4.625,44.0
8415.0,0.5359,3,3.99,35.0
2596.45,0.4416556604868295,2,3.99,40.0
2596.45,0.4416556604868295,0,3.99,33.0
2596.45,0.4416556604868295,0,3.99,47.0
0.0,-0.2429,0,3.625,37.73293242017198
686.52,-0.3116,2,2.75,44.0
11103.36,0.0359,3,3.99,36.0
0.0,0.1741,3,4.0,42.0
4480.0,0.4019,0,4.25,28.0
0.0,0.6565,2,4.5,48.0
4119.88,0.6639,3,3.875,45.0
2735.0,0.6025,3,3.625,38.0
4275.0,0.2872,0,3.99,39.0
2596.45,0.4416556604868295,0,3.99,31.0
6652.06,0.1446,0,3.99,36.0
5620.43,-0.0003,3,3.5,32.0
0.0,0.9483,0,4.125,39.0
0.0,0.5221,0,3.75,18.0
0.0,0.142,0,4.99,40.0
750.64,1.5557,3,4.25,24.0
2596.45,0.4416556604868295,2,3.99,52.0
5625.0,0.8616,2,4.875,39.0
4592.69,0.3315,3,3.25,30.0
0.0,0.052,0,4.5,36.0
2812.5,0.9766,3,4.125,17.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3921.0,0.3882,2,3.99,49.0
852.12,0.0967,2,3.625,43.0
2520.63,0.6518,0,4.625,44.0
11248.17,0.056,3,2.99,36.0
3437.5,0.6199,0,4.5,21.0
0.0,-0.5436,2,3.125,37.73293242017198
713.0,-0.4963,2,3.875,32.0
3515.55,0.319,3,4.56,44.0
485.6,0.1683,2,3.875,36.0
2596.45,0.4416556604868295,3,3.99,28.0
6332.0,0.6342,3,3.5,44.0
0.0,0.422,3,4.56,21.0
5852.54,0.6014,3,4.125,27.0
1937.5,0.9563,2,4.25,41.0
13664.13,0.1307,2,4.56,49.0
2287.5,0.0845,2,3.75,38.0
527.16,0.6115,3,3.625,52.0
2224.5,0.1736,3,3.875,21.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
5595.0,0.0299,2,3.625,21.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1768.8,0.6124,0,4.125,26.0
1125.9,0.0483,0,3.69,46.0
4063.0,0.8437,2,4.25,37.0
0.0,0.7156,2,4.125,37.73293242017198
1890.0,-0.014,3,3.625,43.0
0.0,-0.013,0,4.375,32.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
6050.0,0.6392,2,3.625,28.0
4543.91,0.3234,0,3.625,24.0
0.0,0.2119,2,3.99,36.0
5592.3,0.5496,3,3.99,29.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1858.48,0.8287,0,3.75,33.0
2596.45,0.9175,3,4.125,45.0
1816.24,1.0547,3,4.5,49.0
1116.51,-0.2242,2,3.5,37.73293242017198
5980.0,1.4756,0,5.625,23.0
96.8,0.5888,0,4.99,49.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,-0.0333,3,3.75,31.0
2596.45,0.4416556604868295,3,3.99,41.0
4908.5,-0.0301,0,2.99,45.0
7549.25,0.2635,0,4.25,45.0
3311.25,0.6868,0,4.875,45.0
2596.45,0.4416556604868295,0,3.99,41.0
8827.5,0.2684,3,3.625,34.0
0.0,0.0597,0,3.75,42.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
4924.8,0.261,2,3.75,44.0
2596.45,0.4416556604868295,2,3.99,36.0
2980.8,0.3066,3,4.0,21.0
2418.93,1.2179,2,4.125,20.0
2596.45,0.4416556604868295,2,3.99,45.0
291.0,0.0563,3,4.5,39.0
3820.69,1.1734,3,4.0,59.0
2596.45,0.4416556604868295,2,3.99,54.0
8127.93,-0.8527,3,2.75,37.73293242017198
0.0,0.4671,3,3.625,36.0
2283.66,1.3955,2,4.375,41.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,-0.127,3,4.18,38.0
5079.38,0.6828,0,4.25,43.0
4480.0,0.7695,3,4.75,39.0
0.0,0.262,3,4.75,40.0
2023.8,1.2486,3,3.99,55.0
3107.81,0.3686,2,4.625,42.0
1682.7,-0.1081,2,4.0,31.0
3533.58,1.0649,2,3.99,41.0
12203.75,0.4217,2,3.875,49.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
4961.92,0.8174,0,3.75,34.0
2340.08,-0.0288,3,3.625,32.0
0.0,0.1531,2,4.625,36.0
3022.0,0.6158,0,3.5,36.0
52.93,0.0014,0,3.75,37.73293242017198
10079.0,1.3285,0,4.625,30.0
909.04,0.2384,3,4.375,42.0
8970.37,-0.3989,3,3.375,36.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,0.6983,0,3.5,37.73293242017198
1860.0,0.158,3,4.375,46.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,-0.1455,3,3.625,33.0
6480.0,0.9107,3,3.99,36.0
2166.63,0.1641,0,3.75,16.0
292.04,0.6393,3,4.375,40.0
0.0,0.1182,3,3.875,47.0
2596.45,0.4416556604868295,3,3.99,49.0
1483.71,0.2328,2,3.99,31.0
6810.0,0.0621,2,3.625,39.0
4687.5,0.3028,2,3.75,33.0
6150.0,0.1413,2,3.75,23.0
2596.45,0.0092,3,3.625,49.0
0.0,0.2489,2,4.5,34.0
3044.0,1.4413,2,4.99,47.0
5172.0,0.3243,3,3.99,45.0
632.37,0.0073,0,4.18,49.0
3946.43,0.1282,2,4.5,47.0
2789.16,0.5327,2,4.5,30.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
12895.4,0.5055,0,3.99,37.0
1250.0,0.6721,3,4.25,45.0
5165.0,0.522,2,4.25,40.0
2596.45,0.4416556604868295,2,3.99,36.0
0.0,-0.338,3,3.25,30.0
2596.45,0.4416556604868295,0,3.99,26.0
295.0,0.7726,0,4.125,49.0
0.0,0.0593,0,3.69,49.0
2562.5,0.9046,0,4.375,38.0
8325.0,0.3146,2,3.99,32.0
3093.75,0.5723,3,3.75,44.0
3008.75,0.9413,0,3.99,50.0
0.0,0.8245,3,4.5,30.0
2596.45,0.4416556604868295,2,3.99,45.0
6450.0,0.6255,2,3.99,40.0
5290.0,-0.1058,0,4.18,31.0
3734.0,0.6736,3,4.75,45.0
2107.28,0.019,0,3.75,43.0
15061.37,0.5146,3,4.375,20.0
23125.0,0.4369,0,4.25,42.0
2596.45,0.4416556604868295,0,3.99,48.0
3879.28,0.4716,2,3.875,39.0
5203.42,-0.6435,0,3.375,37.73293242017198
850.0,0.8761,2,4.625,39.0
3639.06,0.5824,3,3.875,37.0
11150.0,1.0376,2,4.625,32.0
2596.45,0.4416556604868295,2,3.99,15.0
2261.01,0.6228,0,4.375,28.0
968.75,0.8834,3,4.99,36.0
2682.5,0.8011,3,4.5,46.0
7550.0,-0.2572,0,3.25,34.0
2596.45,0.4416556604868295,0,3.99,38.0
2596.45,0.4416556604868295,3,3.99,32.0
0.0,0.2696,0,4.0,36.0
0.0,0.3098,0,3.99,40.0
0.0,0.3532,2,4.75,41.0
0.0,1.0104,0,3.75,37.73293242017198
2596.45,0.4416556604868295,2,3.99,45.0
2150.0,-0.014,2,4.375,22.0
2562.02,1.3251,2,3.625,30.0
0.0,0.2634,0,3.99,37.73293242017198
4633.83,0.2908,3,3.875,39.0
0.0,0.4823,2,3.375,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2440.0,1.5,3,4.375,43.0
2025.0,0.5621,3,4.99,41.0
0.0,0.2604,0,3.99,34.0
1091.61,0.6929,3,4.99,17.0
2596.45,0.4416556604868295,2,3.99,42.0
4270.35,0.6162,2,3.5,38.0
5406.25,0.2046,0,3.875,40.0
2596.45,0.4416556604868295,3,3.99,43.0
6942.69,0.2058,3,3.375,56.0
0.0,-0.548,0,3.25,37.73293242017198
5267.5,-0.0393,3,4.18,31.0
1250.0,0.2492,2,3.875,37.0
0.0,0.0455,3,3.625,26.0
4650.0,0.9143,2,4.25,39.0
2669.25,0.6767,3,3.625,49.0
2596.45,0.4416556604868295,2,3.99,55.0
725.15,1.5939,3,4.25,25.0
0.0,0.8001,2,4.875,31.0
2596.45,0.4416556604868295,0,3.99,32.0
4651.11,0.085,2,3.99,30.0
4214.38,0.2584,2,3.75,25.0
2415.0,0.3893,3,4.375,45.0
2798.81,-0.7208,0,2.99,37.73293242017198
5469.85,0.319,0,4.25,37.0
2423.0,1.1901,2,4.5,46.0
0.0,0.9113,0,4.99,45.0
0.0,0.0828,0,3.99,38.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
8320.38,0.1196,0,3.5,23.0
3087.87,0.4833,3,3.5,38.0
2099.03,0.7286,3,4.125,33.0
0.0,0.5431,0,4.99,38.0
4050.59,0.1529,0,3.99,13.0
7105.0,-0.1173,2,3.875,26.0
2596.45,0.4416556604868295,3,3.99,29.0
862.42,0.1967,2,3.625,43.0
2596.45,0.4416556604868295,3,3.99,47.0
0.0,0.2836,2,3.875,49.0
7426.94,0.6259,0,4.25,37.0
283.19,-0.0001,0,3.75,31.0
4067.5,1.0032,2,4.99,43.0
0.0,0.2504,2,4.125,45.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1820.0,1.494,2,4.875,7.0
5065.03,0.4329,3,4.0,47.0
3071.38,-0.0063,0,3.5,37.73293242017198
7097.88,0.4982,0,4.75,31.0
2539.68,0.9308,2,4.625,44.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1702.02,1.8362,2,4.5,44.0
4853.71,0.9249,3,4.125,34.0
2596.45,0.4416556604868295,0,3.99,40.0
1717.11,0.3884,2,3.375,49.0
2596.45,0.4416556604868295,2,3.99,37.73293242017198
4122.7,-0.9043,0,2.75,37.73293242017198
2596.45,0.4416556604868295,3,3.99,39.0
2596.45,0.4416556604868295,2,3.99,53.0
5537.5,0.284,2,3.75,48.0
2596.45,0.4416556604868295,3,3.99,23.0
4454.0,-0.3154,0,4.125,37.0
2596.45,0.4416556604868295,2,3.99,40.0
2596.45,0.4416556604868295,3,3.99,42.0
1143.52,0.1654,3,3.75,26.0
854.98,0.5244,2,3.99,33.0
6710.0,0.7971,0,3.5,36.0
2596.45,1.252,2,5.49,31.0
4630.0,-0.0057,3,3.75,30.0
0.0,0.2211,0,4.125,47.0
2596.45,0.4783,0,3.99,48.0
3478.75,0.2448,0,3.99,36.0
2596.45,0.4416556604868295,2,3.99,49.0
935.0,0.2973,3,4.375,49.0
2596.45,0.4416556604868295,2,3.99,45.0
2596.45,1.072,2,6.24,38.0
2596.45,0.4416556604868295,3,3.99,31.0
8224.74,0.4959,2,3.875,52.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,0.127,2,3.375,6.0
3180.97,-0.1863,3,3.75,20.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
7410.63,0.3249,3,4.625,37.0
0.0,0.4608,3,4.875,36.0
5650.0,0.7208,3,4.25,37.0
4596.88,0.8479,3,3.5,27.0
3995.0,-0.2503,3,3.99,31.0
0.0,-0.2115,0,3.875,27.0
3259.93,1.1828,2,3.99,40.0
654.38,0.0136,2,3.75,46.0
634.0,-0.142,2,3.5,31.0
3265.0,0.9645,3,3.99,24.0
2596.45,0.4416556604868295,0,3.99,42.0
1157.4,0.1749,0,4.0,30.0
1997.23,0.5431,2,4.875,45.0
1530.77,0.4023,0,3.99,41.0
1150.0,0.071,3,3.875,25.0
4586.63,0.8172,2,3.99,33.0
1630.0,0.5459,3,4.875,28.0
2057.0,0.1365,3,4.56,50.0
3879.0,0.4556,0,4.5,31.0
0.0,1.0843,3,3.625,37.73293242017198
2596.45,0.4416556604868295,0,3.99,46.0
2300.72,0.7493,3,4.5,40.0
0.0,-0.143,3,3.625,38.0
0.0,-0.0741,0,3.625,33.0
2596.45,0.4416556604868295,2,3.99,46.0
3634.7,0.8429,0,4.625,37.0
2106.95,0.2786,2,3.99,37.0
1485.54,-0.3124,0,3.25,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,0,3.99,58.0
2114.75,1.338,2,4.75,21.0
2596.45,0.2956,3,4.375,18.0
1024.48,0.6406,0,3.99,43.0
0.0,-0.1483,2,3.625,30.0
0.0,0.2564,3,3.875,47.0
3163.63,0.7473,2,4.125,35.0
1592.7,0.466,3,4.0,31.0
2596.45,0.4416556604868295,3,3.99,36.0
2596.45,0.4416556604868295,2,3.99,37.0
5500.0,0.2935,0,4.25,37.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1843.72,-0.9052,0,2.75,37.73293242017198
5262.25,0.7698,2,4.25,42.0
2596.45,0.4416556604868295,3,3.99,40.0
2596.45,0.4416556604868295,3,3.99,42.0
36.77,-0.3225,3,3.375,37.73293242017198
2733.6,1.3972,2,5.375,47.0
2596.45,0.4416556604868295,0,3.99,39.0
796.05,0.0652,2,3.625,33.0
892.5,-0.5433,2,3.25,46.0
495.0,-0.2508,3,3.375,28.0
1795.0,0.449,0,3.99,48.0
4868.75,0.7012,0,3.5,44.0
1015.0,-0.0902,2,3.5,22.0
4789.82,0.5399,0,3.5,20.0
2596.45,0.4416556604868295,2,3.99,28.0
334.0,0.0679,3,4.5,38.0
0.0,0.268,2,4.56,29.0
3430.27,-0.8704,0,2.75,37.73293242017198
221.84,-0.0461,0,4.125,43.0
4311.12,-0.5193,2,3.125,37.73293242017198
1647.86,-0.1438,0,3.625,33.0
0.0,0.3938,3,3.875,44.0
10407.5,0.4989,0,4.625,49.0
0.0,-0.0847,2,4.0,45.0
2504.75,1.3451,2,5.5,43.0
3325.0,1.3706,3,3.99,36.0
138.72,0.0588,2,3.875,49.0
2596.45,0.4416556604868295,2,3.99,42.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2195.0,0.1717,2,4.25,39.0
2075.15,0.025,2,3.125,46.0
0.0,-0.4681,2,3.375,24.0
2444.17,1.2402,3,4.125,40.0
2596.45,0.4416556604868295,0,3.99,40.0
2596.45,0.4416556604868295,2,3.99,52.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2405.15,-0.0281,3,3.99,37.0
1250.0,0.1416,2,3.875,32.0
3147.5,0.9511,0,4.5,58.0
295.0,0.503,3,4.25,48.0
2596.45,0.4416556604868295,2,3.99,44.0
798.05,0.8642,2,5.125,47.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
5393.75,0.3975,2,3.75,25.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,1.1467,0,4.625,60.0
1467.3,0.0369,3,3.75,43.0
4470.0,0.1485,2,3.5,31.0
2725.0,0.8968,2,4.25,43.0
0.0,0.0989,3,3.875,37.0
1442.43,0.4,2,4.0,22.0
2533.52,0.0558,3,3.75,27.0
2111.22,1.16,2,4.625,31.0
1031.9,0.4302,0,4.56,44.0
4316.0,0.685,3,4.625,47.0
3590.0,0.7626,2,4.25,30.0
0.0,0.9669,0,3.625,49.0
4264.38,-0.0045,0,3.375,36.0
3395.0,-0.0246,0,3.99,38.0
0.0,-0.2678,0,3.49,37.73293242017198
0.0,0.6283,3,3.875,60.0
2680.0,0.5699,0,3.5,37.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
9068.25,0.3672,0,3.5,23.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
5879.96,0.0669,3,4.125,22.0
7928.34,-0.9378,0,2.75,37.73293242017198
3681.25,1.3754,0,5.25,11.0
2596.45,0.4416556604868295,3,3.99,9.0
2596.45,0.4416556604868295,0,3.99,31.0
7003.36,0.2421,3,4.5,49.0
2406.25,0.2973,0,3.99,43.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
6930.0,0.742,3,4.875,31.0
2596.45,0.4416556604868295,0,3.99,7.0
2596.45,0.4416556604868295,3,3.99,32.0
2596.45,0.4416556604868295,0,3.99,34.0
4127.63,0.4707,3,4.125,41.0
4500.0,1.1937,0,4.75,43.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
99.2,-0.0526,0,4.25,30.0
1763.94,0.0119,3,3.75,37.0
18681.25,0.1061,0,4.18,41.0
5495.06,0.5871,3,3.5,47.0
6679.69,0.506,2,4.375,45.0
7439.42,0.1256,2,4.125,33.0
0.0,0.6622,0,3.375,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3206.72,0.4522,2,4.375,39.0
2420.08,1.1848,3,4.56,49.0
0.0,-0.1315,0,4.0,39.0
3200.0,1.0176,0,3.99,31.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,1,4.25,37.73293242017198
0.0,0.4651,0,3.25,52.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1495.0,0.024,3,3.75,47.0
4400.0,0.3211,0,3.75,37.0
7594.0,0.5045,0,3.99,39.0
106.5,-0.1752,3,3.625,30.0
2596.45,0.4416556604868295,3,3.99,49.0
295.0,-0.4613,0,2.875,45.0
272.03,-0.0713,3,3.69,34.0
7878.0,0.4713,0,3.875,33.0
3744.06,0.3647,3,4.125,39.0
2596.45,0.5233,2,4.875,34.0
8061.71,0.4367,2,4.125,42.0
2596.45,0.4416556604868295,0,3.99,38.0
0.0,0.5469,3,4.625,47.0
2596.45,0.4416556604868295,2,3.99,11.0
950.0,0.133,3,4.56,37.0
5324.75,0.2136,2,3.5,29.0
1687.55,0.2806,2,3.875,30.0
6616.55,-0.2856,0,3.75,30.0
3150.5,1.2703,3,4.5,44.0
2661.27,-0.0961,0,3.625,19.0
8348.88,0.451,0,3.875,49.0
6025.0,0.3326,2,3.75,28.0
2955.09,1.325,3,3.25,40.0
490.99,0.3643,0,3.99,37.73293242017198
3549.25,0.7632,2,3.99,44.0
132.58,-0.1417,2,4.5,45.0
2596.45,0.4416556604868295,2,3.99,59.0
3717.5,0.5064,2,3.99,25.0
21524.0,-0.2034,3,3.5,8.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
181.38,0.0119,3,3.625,49.0
2937.5,0.4065,2,3.99,49.0
21.0,-0.6172,2,3.0,11.0
0.0,-0.171,0,3.625,54.0
3656.31,0.3259,0,2.99,51.0
